Gender,Age,Height_In_Inches,Weight_In_Pounds,BMI
Female,24,66.75624,125.1407,19.7430238
Female,28,73.12757,132.9793,17.48318616
Male,35,69.64298,121.5795,17.62400001
Male,28,68.14329,140.9484,21.34090235
Female,26,66.88433,124.1093,19.50537876
Male,18,71.22405,151.3256,20.97287159
Female,22,68.65872,126.4691,18.86217833
Male,33,68.34672,135.8604,20.44825997
Female,27,69.84154,128.9522,18.58660056
Male,26,65.29404,112.1173,18.48946618
Female,23,66.88095,128.2978,20.16569371
Female,18,68.96376,130.3361,19.26733648
Male,20,67.13923,118.2185,18.4387534
Male,20,72.37914,125.4124,16.83109866
Male,27,66.63682,123.6178,19.57272555
Male,29,68.18543,130.0549,19.66719283
Female,33,67.69222,124.5089,19.10388546
Male,35,67.39835,133.0561,20.59373331
Female,22,66.55493,120.4965,19.12549984
Male,34,66.02269,110.8825,17.88444234
Male,22,68.39263,132.5303,19.92027803
Male,35,69.55046,133.7412,19.43855716
Female,24,64.66626,117.3698,19.73329917
Male,35,69.67002,140.8713,20.40466532
Male,23,69.41864,117.3108,17.11530403
Male,22,69.95487,126.1978,18.13070535
Female,33,64.76601,118.6754,19.89139506
Female,28,66.89812,112.9835,17.74949583
Female,21,66.46755,119.0926,18.95240196
Male,27,68.01568,126.3073,19.19593129
Female,21,66.74014,136.451,21.53779902
Male,29,63.82304,120.9811,20.88148496
Female,22,71.28234,134.0145,18.54328692
Female,35,68.03719,132.4732,20.12028434
Male,19,67.64692,125.7248,19.31629022
Female,20,67.24037,112.4023,17.47888933
Female,34,68.61738,123.566,18.45140957
Female,23,69.23864,119.7615,17.56382062
Male,26,69.61949,138.3373,20.06672245
Female,28,67.55313,122.4926,18.87199114
Male,31,67.97014,125.758,19.13806903
Male,35,69.35112,142.6964,20.85954745
Male,31,68.37402,123.4402,18.56407059
Female,33,70.15891,137.2941,19.61033587
Female,29,69.50765,133.1992,19.38363526
Female,26,66.42765,120.6609,19.2250557
Female,18,65.53207,118.0806,19.3316802
Female,19,67.1325,117.0996,18.26789869
Male,20,68.84149,118.773,17.6204107
Male,18,68.56673,136.4706,20.40849825
Female,26,67.05546,117.4663,18.36723662
Male,27,66.78997,124.5261,19.62622231
Male,26,67.31225,117.6954,18.262915
Male,30,66.08128,130.3096,20.98062117
Female,34,68.78738,111.3942,16.55174803
Male,29,69.01541,119.7938,17.68239226
Female,24,66.02934,132.9201,21.43460924
Male,34,65.9154,120.8619,19.55755036
Female,30,69.62313,143.4724,20.80942594
Male,23,66.49138,138.4146,22.01151994
Male,30,68.54091,124.8483,18.6845105
Male,35,69.17551,127.7031,18.7627082
Male,21,67.78648,141.9301,21.71636675
Male,22,68.02516,125.7112,19.10001252
Male,30,66.44447,119.4981,19.0301469
Female,20,68.51482,124.1914,18.60035806
Female,30,67.45724,133.9342,20.69346303
Male,31,69.85374,123.8261,17.84151345
Male,22,70.5545,150.0971,21.19930817
Female,25,68.59122,132.3095,19.77209994
Male,28,68.47186,145.789,21.86247521
Male,33,67.65455,113.8593,17.4893357
Female,18,63.62937,122.6049,21.29077178
Female,34,70.73742,139.8123,19.6447168
Male,20,66.0988,121.7657,19.59461088
Female,26,66.48926,,19.302160125
Male,21,67.42782,123.4642,19.09244873
Male,34,69.51891,120.1586,17.48025546
Female,23,66.21658,118.9631,19.07557351
Female,24,72.16119,141.8671,19.15460242
Female,35,68.08728,115.4819,17.51381567
Male,18,64.02299,133.0834,22.8271034
Female,19,69.10579,128.4257,18.90696818
Male,34,68.2033,117.4256,17.74805782
Male,24,66.63163,127.9701,20.264993
Female,33,66.62891,124.9721,19.7918538
Female,33,68.34316,139.0949,20.93726353
Male,27,70.68261,137.5314,19.35421371
Male,20,67.12831,130.1144,20.30078164
Female,23,69.42919,133.6709,19.49626857
Male,26,67.40367,128.5047,19.88615172
Female,34,68.12213,143.3238,21.71404335
Female,35,68.50734,138.7054,20.77868134
Female,30,70.8099,140.7936,19.74211945
Male,25,68.89148,137.7571,20.40712317
Male,27,67.74655,126.6633,19.40328466
Female,18,67.26176,114.9494,17.86360382
Female,20,67.14291,110.4774,17.22947122
Male,35,70.80011,130.9031,18.36034723
Female,30,65.39292,101.1876,16.6366032
Male,19,67.513,126.6537,19.53628094
Male,25,68.71036,126.5518,18.84615256
Female,25,67.97635,144.7629,22.02624247
Male,33,68.31438,138.8053,20.91127968
Female,30,67.52032,101.0851,15.58895434
Male,25,69.24622,135.6679,19.89224429
Male,24,66.93742,135.168,21.2097121
Male,23,68.28074,126.8558,19.12990062
Female,32,68.23149,119.6607,18.07093619
Male,22,69.318,139.4982,20.41152156
Female,26,66.64326,119.2689,18.88050346
Female,21,70.14263,130.255,18.6135468
Male,34,67.65154,114.2668,17.55349156
Female,34,65.20641,111.7598,18.48008051
Male,32,68.07645,115.4976,17.52177031
Female,25,70.56089,132.0461,18.64645608
Female,32,66.83442,121.2878,19.09042405
Male,34,68.86564,123.4374,18.29955013
Female,34,69.99553,158.3578,22.72467448
Female,30,67.79903,131.89,20.17268612
Female,18,68.83063,124.7159,18.50790065
Female,26,67.87029,128.1651,19.56181713
Female,18,69.11398,115.0134,16.92838237
Male,34,67.8132,118.614,18.13452976
Female,22,66.92568,134.901,21.17524324
Female,18,70.93311,137.8625,19.26402222
Male,24,69.52776,138.0107,20.07220606
Male,23,67.56717,123.1061,18.95862946
Male,30,69.01111,137.4236,20.28720041
Female,28,65.84828,101.1193,16.39623022
Female,24,69.35583,129.5942,18.94167767
Female,19,69.89525,119.6832,17.22410606
Male,20,70.09165,152.4262,21.81352637
Female,30,68.74628,125.283,18.63771056
Male,23,66.26916,122.1385,19.55367869
Male,20,70.53877,153.2208,21.65014375
Male,23,67.635,116.5934,17.91966152
Female,31,68.70525,134.5751,20.04396735
Male,27,66.89966,119.9647,18.8453616
Male,29,65.26951,109.6937,18.10338572
Female,35,69.57158,130.6931,18.9840011
Female,18,69.67227,144.783,20.96990553
Female,30,67.96803,111.7532,17.00785038
Female,18,66.44053,126.5657,20.15805718
Male,30,63.83624,127.1941,21.94477805
Male,30,68.67972,143.4218,21.37750225
Male,24,69.23586,143.7584,21.08481875
Male,22,68.37831,109.8238,16.51423897
Male,27,67.94159,127.6529,19.44276813
Female,33,70.14549,138.6955,19.81808504
Female,26,70.14728,136.3431,19.4809583
Male,19,68.05092,133.2667,20.23263587
Female,27,67.43431,133.5765,20.65223449
Female,31,65.76153,132.5244,21.54521601
Female,31,65.3504,109.4509,18.01862556
Male,29,68.50865,142.5118,21.34808042
Female,24,62.90053,128.8516,22.89707622
Male,21,68.56366,135.9443,20.33161332
Female,18,65.8609,122.3441,19.83017433
Male,23,67.49059,132.7359,20.48805697
Male,18,68.39399,139.9906,21.04077914
Male,29,67.05157,111.2213,17.39277538
Female,27,67.68132,122.2843,18.76860028
Male,32,67.61906,116.2005,17.86769631
Male,22,71.08246,135.7997,18.89612424
Male,20,69.87913,127.7891,18.39914562
Female,26,64.75487,129.262,21.67328906
Male,25,68.11241,124.1533,18.81501623
Female,22,67.709,137.9562,21.15666686
Female,20,68.22052,130.8069,19.76056812
Female,27,68.87862,122.1128,18.09635631
Female,30,68.06347,118.8537,18.03779127
Female,21,64.05124,104.3901,17.88969983
Male,26,72.06918,130.0836,17.60849384
Male,30,68.3735,96.55141,14.52050834
Female,26,66.32895,120.6915,19.28720355
Female,21,68.00999,131.2092,19.94424908
Male,22,68.35288,135.8208,20.43861543
Male,22,68.05803,125.6942,19.07898709
Male,26,67.28507,121.1903,18.8204181
Female,35,66.36507,124.7192,19.90916412
Male,34,69.56655,133.0219,19.32506834
Female,26,65.46233,101.7174,16.6882638
Male,27,69.24707,115.7079,16.96520185
Female,24,66.01091,107.5225,17.34869204
Female,31,71.30941,152.3587,21.06553027
Male,31,65.93896,109.1714,17.65320308
Male,20,68.38254,135.7889,20.41609311
Male,30,67.43982,136.3044,21.07055108
Male,34,65.28618,124.4946,20.53557283
Male,20,68.48187,126.5771,18.97591575
Male,31,67.57383,135.223,20.8205559
Male,29,68.87987,135.7244,20.11278063
Female,35,67.88764,133.5285,20.37001606
Male,35,67.7657,137.7214,21.08532964
Male,18,67.01908,137.8634,21.57997241
Female,27,68.53916,124.4342,18.62348823
Female,26,71.03619,144.0125,20.06502444
Male,30,68.59608,118.1328,17.65105732
Male,25,67.72864,117.6713,18.03535376
Male,21,67.51715,133.8952,20.65074046
Male,21,69.71919,138.7374,20.06724299
Female,35,65.69521,126.7902,20.65461481
Male,28,62.01666,109.0848,19.94097172
Male,35,65.65814,128.0828,20.88875161
Female,19,69.26366,143.5924,21.04356932
Male,29,66.27351,127.1996,20.36125882
Male,18,67.11656,131.4909,20.52273058
Female,25,65.02626,105.0766,17.47138296
Female,23,67.07369,115.8201,18.09999108
Male,23,68.80277,116.4346,17.29294789
Male,26,68.13231,126.9522,19.22794307
Female,27,68.24874,123.1214,18.58416673
Male,21,66.5915,111.3977,17.66190127
Female,24,70.13374,131.169,18.74891039
Male,20,68.7928,138.5455,20.58283892
Male,19,69.21009,129.2261,18.96750615
Female,32,68.50566,124.308,18.62280061
Female,32,66.1487,120.3851,19.34322727
Female,21,67.7248,132.6022,20.32610155
Female,33,67.72085,135.3916,20.75609947
Female,35,66.55636,124.4,19.74422447
Female,31,67.75601,135.348,20.72788639
Female,24,66.66364,116.2611,18.39311154
Female,25,70.62111,138.9252,19.58442277
Male,32,70.672,124.9177,17.58441964
Male,22,67.73026,142.6115,21.85686582
Male,20,70.27599,124.6664,17.74738201
Female,34,70.13001,138.7704,19.83754214
Female,29,67.24385,133.5096,20.75898797
Male,35,64.21518,119.9798,20.4565103
Female,34,66.42798,116.0001,18.48226083
Female,30,68.72121,148.0597,22.04215711
Male,23,64.48615,119.5029,20.20432613
Male,26,69.62553,134.1744,19.45949016
Male,21,65.96101,117.1969,18.93827219
Female,19,71.81863,146.9166,20.02605757
Male,26,64.99547,129.0647,21.48028913
Female,35,66.50645,117.1767,18.62569786
Male,18,67.68823,138.961,21.32384117
Female,32,66.73085,115.7089,18.26889481
Female,32,67.50705,127.7368,19.70682209
Female,19,69.44312,119.8432,17.47244857
Male,18,70.50017,134.0139,18.95694462
Female,28,69.18909,134.7638,19.79232597
Male,24,69.59837,135.2368,19.62888238
Male,24,62.44964,109.5643,19.75186069
Female,20,69.05347,140.6226,20.7339923
Male,30,67.85196,138.0472,21.08150595
Female,26,66.81312,104.8265,16.50997456
Female,20,69.44838,137.7202,20.07577083
Female,26,71.71415,134.3653,18.36860772
Female,22,68.86872,123.426,18.29622346
Male,33,65.5203,120.5505,19.74313364
Female,31,68.12163,149.2238,22.6082453
Female,19,68.39615,146.7625,22.05721176
Female,31,67.17756,133.8366,20.85092221
Male,24,67.22786,121.3151,18.87187757
Female,26,70.73337,136.9526,19.24511034
Female,29,68.92916,129.1092,19.10513197
Female,25,69.78616,119.2747,17.21902486
Female,34,68.41482,134.6557,20.22661408
Female,31,72.21651,139.8698,18.85600934
Female,34,69.51431,128.6687,18.72075261
Female,19,68.2473,124.244,18.75440541
Male,18,66.88241,116.1838,18.2608325
Male,35,68.10429,117.4216,17.79909325
Male,27,68.42829,125.7109,18.87558346
Female,22,68.3495,127.3052,19.1590638
Female,25,67.49121,127.443,19.67072565
Male,24,66.03322,102.562,16.53713814
Male,22,68.13972,129.562,19.6189508
Male,24,67.34935,132.3745,20.51806207
Female,25,63.86903,108.1252,18.63567409
Female,29,68.45988,117.2453,17.58822444
Male,29,65.49959,119.6168,19.60260734
Male,33,68.44067,130.1721,19.53836552
Female,26,70.12447,138.252,19.76655853
Female,29,69.09444,140.8653,20.74515317
Male,35,67.70647,118.9472,18.2428507
Female,18,65.0471,116.7381,19.39793796
Female,19,66.43942,125.1826,19.93843773
Female,24,66.0167,117.703,18.98797859
Male,28,65.96009,128.081,20.69765075
Female,19,68.28034,122.7293,18.50783977
Male,23,67.02277,136.9794,21.43923761
Male,18,65.87921,104.357,16.90532967
Male,19,67.32239,123.0962,19.09520914
Female,18,68.35771,133.3158,20.05882254
Female,29,65.56805,103.6442,16.94959368
Female,29,65.94546,116.2096,18.78758793
Female,30,69.35365,136.1504,19.9011925
Male,24,68.39855,142.0522,21.34779373
Male,28,66.72787,103.2365,16.30112479
Male,25,65.8689,121.6531,19.71338403
Male,30,67.87438,129.1951,19.71664946
Male,32,65.9935,116.3407,18.78140909
Female,24,68.94779,124.4974,18.41273934
Female,24,68.01904,130.6094,19.84779483
Male,19,69.83246,129.3358,18.64673913
Female,32,67.79814,122.4887,18.73524127
Female,18,69.7165,113.6107,16.43413717
Female,21,67.37048,119.0077,18.43463752
Male,29,69.08754,132.1762,19.46940268
Male,32,69.24356,155.8277,22.84992128
Male,32,65.67569,123.1591,20.07502255
Female,30,68.44764,134.0093,20.11021923
Male,19,70.00068,140.9303,20.22081624
Male,35,71.80311,132.7094,18.09730889
Female,35,69.38765,120.404,17.58228763
Male,18,67.94309,127.9486,19.48694562
Female,24,65.67584,121.7947,19.85253368
Male,22,66.05849,118.3292,19.0648533
Male,31,67.70967,131.7281,20.20113901
Male,21,68.82059,134.8073,20.01130684
Female,32,65.95623,109.4862,17.6948367
Male,26,70.87256,136.9799,19.17341304
Female,24,69.76427,128.3103,18.53507022
Female,23,67.62642,101.6002,15.61926495
Male,20,70.39752,126.0571,17.88345457
Female,30,67.36017,105.2444,16.30765335
Male,18,65.62889,107.4306,17.53624915
Female,27,68.62459,147.1759,21.97232421
Male,20,66.03597,116.2143,18.73687983
Female,32,68.20944,123.0101,18.58876887
Male,21,68.14718,142.613,21.59047323
Female,19,67.49917,133.5066,20.6017776
Male,31,65.14868,118.2586,19.58936307
Female,30,64.34058,118.7342,20.1653011
Male,20,68.40535,127.717,19.18966503
Female,25,69.32709,133.656,19.55155668
Female,22,70.22917,145.3402,20.71808
Male,25,69.29187,129.3865,18.94624832
Male,35,67.17728,130.403,20.31615773
Male,20,67.96746,130.7902,19.90544757
Female,32,68.4129,130.3184,19.57620761
Female,30,66.60089,121.3741,19.23821531
Male,35,66.93124,119.3294,18.72787658
Female,31,69.18392,125.2414,18.39655088
Male,28,64.83696,142.2888,23.79711189
Male,19,69.03457,131.5836,19.41186846
Male,30,64.78748,127.7878,21.40454703
Female,22,70.05116,132.2902,18.95377995
Female,35,69.41543,131.7001,19.21643813
Male,32,68.75583,138.7086,20.62923646
Male,33,68.93974,131.5648,19.46252804
Male,35,68.9416,128.8854,19.06513263
Female,27,68.3647,149.1508,22.43678293
Male,27,68.78572,128.277,19.06123534
Male,26,69.78449,137.4408,19.84251331
Female,28,68.91695,122.4138,18.12078908
Female,26,67.80355,129.6957,19.83442138
Male,32,68.40219,109.4203,16.44207829
Female,21,65.83333,111.1847,18.0364975
Male,27,67.91149,113.4475,17.29446913
Female,29,67.91969,117.5158,17.91033443
Female,23,68.97399,121.222,17.91470122
Female,35,66.51667,134.4822,21.36990692
Female,35,68.42616,141.9304,21.31228001
Male,19,64.08575,120.2076,20.57822008
Male,19,66.99763,119.7136,18.75095686
Female,32,65.07625,120.4977,20.00472306
Female,27,66.70638,116.4489,18.39922236
Female,20,67.73618,122.0743,18.70603165
Female,30,69.66532,137.5848,19.93131753
Female,29,70.5789,125.9388,17.77495884
Male,21,71.6752,139.7622,19.12717032
Male,18,66.05943,97.01374,15.63012414
Female,31,71.29192,138.1298,19.10757551
Female,34,68.25905,117.2967,17.69962799
Male,22,70.60025,143.1552,20.19265727
Female,20,69.81605,131.6661,18.9916303
Male,27,68.64261,136.578,20.37942826
Female,21,67.99548,104.9198,15.95497728
Male,20,69.36633,142.61,20.83777615
Male,26,69.30497,114.185,16.71395083
Male,22,66.67277,108.3892,17.14303995
Male,33,68.00995,124.8272,18.97418548
Male,30,68.17532,134.6122,20.36239584
Male,31,66.20602,104.8284,16.81445593
Female,33,70.62989,143.2336,20.18676241
Male,22,71.15678,153.5749,21.32487484
Male,27,67.70153,133.0479,20.40844338
Female,33,63.96038,98.96049,17.00742601
Male,25,67.19789,136.8066,21.30073554
Male,18,69.45763,133.2109,19.41326869
Female,28,66.00913,129.3445,20.87078444
Female,32,66.19976,113.9021,18.27333117
Male,23,67.35348,134.5655,20.85510948
Male,30,66.40599,138.5289,22.08638804
Female,35,69.87863,141.4678,20.36890393
Male,22,69.49427,138.9172,20.22352473
Female,34,65.82405,117.3282,19.03846947
Female,19,68.08015,101.4693,15.39190876
Male,32,68.29415,126.4078,19.05485677
Male,23,70.42079,155.3236,22.02087066
Female,27,64.38354,119.3323,20.23984263
Female,25,70.90905,146.5188,20.48749417
Male,32,65.09694,123.0223,20.41087004
Male,24,69.37649,135.3031,19.76432213
Male,30,65.57652,126.7799,20.72776599
Female,26,67.05033,114.3176,17.87763568
Male,28,68.65183,130.1741,19.41865611
Female,23,64.2879,112.1385,19.07634145
Male,27,66.18712,136.2942,21.87405151
Male,19,63.92701,111.9422,19.25856295
Female,19,63.1937,90.6784,15.96449202
Female,29,64.72761,113.471,19.04164934
Male,29,67.84238,131.1469,20.03340186
Female,29,65.70125,118.0533,19.22780419
Female,22,66.49335,123.1309,19.57985405
Female,23,67.31858,124.6169,19.33329484
Female,32,68.37168,125.2837,18.84260274
Female,32,67.66406,123.54,18.97100397
Female,18,67.69485,135.7343,20.8246241
Male,30,71.94398,122.1514,16.59236731
Female,33,66.85163,139.0505,21.87496551
Female,24,69.32477,138.604,20.27672041
Male,34,68.38781,120.6513,18.13733342
Male,28,63.52175,131.0054,22.82669904
Male,29,71.29145,133.9801,18.53378947
Female,21,68.75419,123.9171,18.43027117
Female,35,66.72479,110.7445,17.4882583
Female,18,64.01976,90.91793,15.59625329
Male,32,64.42244,131.5245,22.28081865
Female,30,68.35328,123.317,18.55679866
Female,28,64.36476,116.8191,19.82514495
Male,35,71.08684,148.1875,20.61730886
Male,23,74.42744,141.7416,17.98995148
Female,30,67.69446,134.3376,20.61057711
Female,30,68.01572,105.1644,15.98265676
Male,30,68.35495,137.9728,20.76119568
Male,18,65.94202,126.6764,20.48189064
Female,31,68.0762,129.4436,19.63761745
Male,22,66.45431,116.4503,18.53929134
Female,27,66.95094,128.8915,20.21667567
Female,21,69.87971,117.8718,16.97096553
Male,30,66.64574,130.3053,20.62605233
Male,21,71.21582,153.9191,21.3372468
Female,32,71.5028,119.767,16.46985962
Male,19,71.45863,139.9082,19.26338576
Male,32,66.49187,90.16983,14.33913589
Female,23,68.55513,115.1087,17.21975847
Male,22,65.82948,117.297,19.03026691
Male,26,64.3997,115.6996,19.61385647
Female,27,71.24337,119.4742,16.54946832
Male,33,66.99057,106.9839,16.76061319
Male,24,64.46226,117.407,19.86468853
Female,31,65.44081,115.6159,18.98099853
Female,26,68.09276,136.1992,20.65244646
Female,35,68.42653,124.6422,18.71608013
Female,33,68.04247,121.4969,18.45031902
Female,27,67.39559,119.7485,18.53557003
Male,34,70.77016,120.547,16.9221241
Female,20,69.39824,138.4163,20.20640934
Female,25,64.87192,127.745,21.34171081
Male,30,69.51099,144.765,21.06470836
Female,29,67.76649,125.1451,19.15943466
Female,23,67.51364,115.2855,17.78240364
Female,20,65.46699,113.0275,18.54121536
Male,29,67.83546,134.9498,20.61852152
Male,18,68.64587,128.6098,19.18863401
Male,19,66.27658,119.9535,19.19957292
Female,20,67.64412,117.6164,18.07201605
Male,29,65.80323,121.9802,19.80586166
Male,29,68.63009,131.2724,19.59490275
Male,22,66.54164,115.2955,18.30729502
Male,26,66.41585,127.7426,20.36062498
Female,26,65.7028,105.2162,17.13616679
Female,35,64.2154,109.5273,18.67423507
Female,22,67.09027,142.6689,22.28481624
Female,20,69.5556,127.1593,18.4791823
Female,23,67.75219,110.8899,16.98416264
Male,24,68.77016,134.2468,19.95734186
Male,25,68.80471,121.8463,18.09567686
Male,31,64.646,132.9431,22.36563894
Male,21,66.20656,119.9807,19.24456811
Male,19,67.95484,136.1466,20.72835488
Female,33,68.32799,127.8796,19.25762841
Male,24,67.43888,124.3636,19.2252241
Male,29,67.85083,104.3679,15.93879334
Female,18,72.43693,136.391,18.27529793
Male,31,65.55531,115.5734,18.90779838
Female,22,68.52512,129.2716,19.35540836
Male,31,66.97553,125.2087,19.62460898
Male,23,66.99003,108.2574,16.96039926
Female,20,68.97793,124.3412,18.37357065
Female,22,70.44362,129.8482,18.39718714
Male,31,68.97307,132.694,19.61060517
Male,29,66.03128,123.2914,19.88072307
Female,32,68.90478,120.921,17.90613494
Female,29,70.70388,139.938,19.68103765
Male,28,67.76234,130.1309,19.92518982
Female,24,66.24436,131.6072,21.08534231
Female,25,70.06942,126.2846,18.08390311
Male,23,70.05579,135.7679,19.44947374
